年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,GPS座標X,GPS座標
2016,8,27,12,45,臺南市,中西區,,,永福路,一,,,78,,,,,,,,,,,120.19807,22.98723
2016,8,27,15,20,臺南市,安南區,,,府安路,五,,,,,,,,西向東提案高幹61號電線桿處,,,,,,120.19887,23.023
2016,8,27,8,40,臺南市,北區,,,海安路,三,,,,,,,,文元國小停車場,,,,,,120.20021,23.01458
2016,8,27,19,35,臺南市,北區,,,成功路,,238,,,,,,,,,,,,,120.20284,22.99919
2016,8,27,16,0,臺南市,南區,,,南門路,,,,273,,,,,,,,,,,120.20384,22.97896
2016,8,27,13,6,臺南市,中西區,,,南門路,,,,,,建業街,,,,,,,,,120.20448,22.98789
2016,8,27,21,55,臺南市,北區,,,公園南路,,233,,,,北華街,,,,,,,,,120.20477,23.00093
2016,8,27,14,40,臺南市,中西區,,,樹林街,二,,,,,慶中街,,,,,,,,,120.20588,22.98562
2016,8,27,21,50,臺南市,東區,,,前鋒路,,,,5,,,,,,,,,,,120.21269,22.98923
2016,8,27,18,30,臺南市,北區,,,公園路,,918,,21,,,,,,,,,,,120.21454,23.01472
2016,8,27,19,50,臺南市,北區,,,東豐路,,,,,,前鋒路,,,,,,,,,120.21495,23.00382
2016,8,27,22,0,臺南市,永康區,甲頂里,,中華路,,,,1034,,,,,,,,,,,120.21716,23.02353
2016,8,27,9,5,臺南市,永康區,甲頂里,,中華路,,,,,,中正南路,,,,,,,,,120.21785,23.02358
2016,8,27,12,20,臺南市,東區,,,勝利路,,,,,,育樂街,,,,,,,,,120.21814,22.99534
2016,8,27,23,30,臺南市,永康區,甲頂里,,中華路,,,,1005,,,,,,,,,,,120.22112,23.02184
2016,8,27,7,50,臺南市,東區,,,中華東路,三,,377,,,中華東路,三,,,,,,,,120.22478,22.99847
2016,8,27,20,0,臺南市,永康區,中華里,,中華路,,,,162,,,,,,,,,,,120.23531,23.00357
2016,8,27,22,53,臺南市,永康區,,,中山東路,,,,,,,,,與振興路口,,,,,,120.23663,23.01283
2016,8,27,5,0,臺南市,永康區,東橋里,,中山南路,,,,261,,,,,,,,,,,120.23694,23.01626
2016,8,27,12,35,臺南市,永康區,,,南工街,,311,,,,,,,,,,,,,120.23715,23.01304
2016,8,27,9,13,臺南市,永康區,,,中正路,,,,629,,,,,,,,,,,120.23764,23.04095
2016,8,27,10,53,臺南市,永康區,神洲里,,中華二路,,,,,,忠孝路,,,,,,,,,120.24157,23.00874
2016,8,27,15,35,臺南市,麻豆區,,,,,,,,,,,,仁愛路與自由路口,,,,,,120.24433,23.18277
2016,8,27,17,25,臺南市,仁德區,後壁里,,中正路,二,,,342之1,,,,,,,,,,,120.25154,22.95128
2016,8,27,18,0,臺南市,善化區,胡厝里,,,,,,,,,,,西衛5-1號,,,,,,120.26226,23.13665
2016,8,27,23,55,臺南市,永康區,北灣里,,永大路,二,,,878,,,,,,,,,,,120.26365,23.01427
2016,8,27,8,30,臺南市,永康區,北灣里,,永大路,二,,,,,公園路,,,,,,,,,120.26387,23.01402
2016,8,27,13,58,臺南市,麻豆區,北勢里,,,,,,,,,,,加葷邦1-13號前,,,,,,120.26735,23.19958
2016,8,27,9,5,臺南市,永康區,北灣里,,大灣路,,,,,,大同街,,,,,,,,,120.26911,23.00923
2016,8,27,1,24,臺南市,永康區,,,中正北路,,,,,,,,,與王行路口,,,,,,120.27134,23.0537
2016,8,27,14,25,臺南市,永康區,,,,,,,,,,,,南科聯絡道,,,,,,120.2726,23.05685
2016,8,27,17,27,臺南市,善化區,文正里,,,,,,,,,,,中山路與光復路口,178線,16,600,西,路口,120.2847,23.1331
2016,8,27,10,35,臺南市,新市區,社內里,,富安二街,,,,,,富林路,,,,,,,,,120.28668,23.07833
2016,8,27,10,58,臺南市,官田區,南部里,,,,,,70,,,,,,南118線,2,500,西,外側,120.30495,23.21315
2016,8,27,23,3,臺南市,新營區,好平里,,新進路,二,,,,,長春街,,,113巷口,,,,,,120.31072,23.30053
2016,8,27,15,13,臺南市,六甲區,菁埔里,,,,,,,,,,,,臺1線,299,600,南,慢,120.31357,23.23373
2016,8,27,16,34,臺南市,新營區,王公里,,中正路,,,,200,,,,,,,,,,,120.31632,23.31837
2016,8,27,19,0,臺南市,新化區,那拔里,,,,,,,,,,,那拔林46號前,南177線,5,0,西,外側,120.3478,23.068
2016,8,27,9,15,臺南市,後壁區,烏樹里,,,,,,,,,,,172線約27.8公里處,,,,,,120.37659,23.33851
2016,8,27,17,19,臺南市,柳營區,旭山里,,,,,,,,,,,白六高幹247右2電桿處路口,,,,,,120.38425,23.271
2016,8,28,13,57,臺南市,仁德區,,,民安路,二,,,180,,,,,,,,,,,120.25624,22.95068
2016,8,28,9,40,臺南市,七股區,十份里,,,,,,,,,,,十吉高幹147號電桿前未命名道路,,,,,,120.07777,23.08632
2016,8,28,18,34,臺南市,將軍區,長沙里,,,,,,,,,,,台61線將軍漁港聯外道路匝道東向外車道,,,,,,120.10007,23.21221
2016,8,28,9,45,臺南市,佳里區,建南里,,,,,,,,,,,祥和三街與四維二街口,,,,,,120.15085,23.17647
2016,8,28,18,55,臺南市,佳里區,東寧里,,,,,,,,,,,義民街149號前東向一般車道,,,,,,120.17744,23.16158
2016,8,28,12,40,臺南市,西港區,劉厝里,,,,,,,,,,,南43線公路0.3公里處四岔路口附近,,,,,,120.18446,23.13444
2016,8,28,11,38,臺南市,中西區,,,中華西路,,,,,,建平16街,,,,,,,,,120.18647,22.99645
2016,8,28,16,30,臺南市,中西區,,,中華西路,二,646,,,,,,,,,,,,,120.18676,23.00547
2016,8,28,17,0,臺南市,中西區,,,民生路,,,,,,臨安路,,,,,,,,,120.18933,22.99757
2016,8,28,10,25,臺南市,中西區,,,民權路,,,,,,忠義路,,,,,,,,,120.20136,22.99484
2016,8,28,16,40,臺南市,中西區,,,南門路,,,,,,五妃街,,,,,,,,,120.20172,22.98257
2016,8,28,20,0,臺南市,中西區,,,南寧街,,,,1994-01-01T00:00:00,,,,,,,,,,,120.20207,22.9851
2016,8,28,21,35,臺南市,中西區,,,開山路,,,,,,府前路,,,,,,,,,120.20761,22.98904
2016,8,28,22,50,臺南市,北區,,,西和路,四,,,,,和緯路,二,,,,,,,,120.20861,23.01153
2016,8,28,11,50,臺南市,北區,,,公園南路,,,,,,西華街,,,,,,,,,120.21085,23.00046
2016,8,28,17,7,臺南市,中西區,,,北門路,一,51,,,,,,,,,,,,,120.21129,22.98976
2016,8,28,17,40,臺南市,永康區,甲頂里,,中正南路,,168,,,,,,,中正南路52巷口,,,,,,120.21892,23.02071
2016,8,28,12,43,臺南市,東區,,,大學路,,,,,,,,,勝利校區,,,,,,120.21957,22.99615
2016,8,28,1,55,臺南市,永康區,尚頂里,,,,,,,,,,,河堤道路,,,,,,120.21983,23.02681
2016,8,28,14,33,臺南市,安定區,南安里,,,,,,,,,,,,南132線,1,300,東,中線,120.22188,23.09923
2016,8,28,9,27,臺南市,東區,,,崇德十五街,,92,,,,,,,,,,,,,120.23002,22.97029
2016,8,28,16,26,臺南市,東區,,,崇德十五街,,92,,,,,,,,,,,,,120.23003,22.97026
2016,8,28,15,55,臺南市,永康區,東橋里,,中山南路,,195,,,,,,,與中山南路195巷52弄口,,,,,,120.23298,23.01791
2016,8,28,11,0,臺南市,永康區,東橋里,,東橋三路,,,,,,,,,與東橋八街口,,,,,,120.23396,23.02111
2016,8,28,13,33,臺南市,永康區,中興里,,中華路,,,,,,中華一路,,,,,,,,,120.23512,23.00418
2016,8,28,1,33,臺南市,東區,,,自由路,,,,,,仁和路,,,,,,,,,120.23529,22.96781
2016,8,28,8,10,臺南市,永康區,鹽洲里,,鹽行路,,,,,,仁愛街,,,,,,,,,120.23716,23.04145
2016,8,28,17,20,臺南市,東區,,,,,,,,,,,,小東路158號停車格,,,,,,120.2382,22.99855
2016,8,28,15,44,臺南市,仁德區,,,,,,,,,,,,中山路與文心路口,,,,,,120.24153,22.97456
2016,8,28,18,35,臺南市,永康區,二王里,,忠孝路,,410,,,,,,,,,,,,,120.24359,23.01838
2016,8,28,23,15,臺南市,麻豆區,穀興里,,中山路,,,,,,三民路,,,,,,,,,120.24575,23.18368
2016,8,28,23,27,臺南市,鹽水區,,,,,,,,,,,,南72線(2.0公里)與南67線路口,,,,,,120.24761,23.2744
2016,8,28,7,25,臺南市,永康區,,,復興路,,26,,11,,,,,,,,,,,120.24776,23.00046
2016,8,28,21,20,臺南市,永康區,,,中正北路,,318,,,,中正北路,,,,,,,,,120.24811,23.04179
2016,8,28,12,40,臺南市,永康區,,,大灣路,,,,1070,,,,,,,,,,,120.24982,22.99931
2016,8,28,20,35,臺南市,永康區,,,中正北路,,318,,,,蔦松二街,,,,,,,,,120.25115,23.03718
2016,8,28,18,18,臺南市,永康區,,,永大路,一,,,,,大灣東路,,,,,,,,,120.25846,22.998
2016,8,28,11,35,臺南市,永康區,西勢里,,富強路,一,306,,,,富強路,一,,,,,,,,120.27536,23.01973
2016,8,28,21,42,臺南市,善化區,光文里,,中山路,,,,,,,,,與光華路口,,,,,,120.30338,23.13311
2016,8,28,21,45,臺南市,新營區,新東里,,民族路,,150,,45,,,,,旁,,,,,,120.32117,23.31538
2016,8,28,8,58,臺南市,新營區,新東里,,,,,,,,,,,新東陸橋下方機車優先道,,,,,,120.32521,23.31124
2016,8,29,17,10,臺南市,安南區,,,北安路,四,,,665,,,,,對面車道,,,,,,120.05412,23.19487
2016,8,29,13,30,臺南市,七股區,永吉里,,,,,,,,,,,北濱高幹12右10號電桿旁四岔路口,,,,,,120.12788,23.09906
2016,8,29,8,15,臺南市,七股區,大埕里,,,,,,,,,,,南35線公路佳坪高幹125號旁路口,,,,,,120.15521,23.13638
2016,8,29,14,6,臺南市,安平區,,,安平路,,,,,,健康三街,,,,,,,,,120.16969,22.99863
2016,8,29,7,0,臺南市,佳里區,建南里,,,,,,,,,,,安南路586號對面一般車道,,,,,,120.17114,23.15844
2016,8,29,17,20,臺南市,佳里區,海澄里,,,,,,,,,,,(萊芊寮高幹37)電桿附近未命名道路路口,,,,,,120.17373,23.17937
2016,8,29,20,20,臺南市,安平區,,,慶平路,,,,,,永華六街,,,,,,,,,120.17735,22.99689
2016,8,29,12,15,臺南市,學甲區,慈福里,,民權路,,,,1954-03-01T00:00:00,,,,,,,,,,,120.18084,23.23124
2016,8,29,1,5,臺南市,南區,,,濱南路,,,,,,鯤鯓路,,,南下車道25號路燈桿前,,,,,,120.18213,22.95568
2016,8,29,23,0,臺南市,安平區,,,建平十七街,,,,49,,,,,,,,,,,120.18297,22.99702
2016,8,29,16,15,臺南市,北區,,,中華北路,一,,,80,,,,,,,,,,,120.18566,23.00851
2016,8,29,11,55,臺南市,佳里區,六安里,,,,,,,,,,,176線公路13公里處路肩,,,,,,120.18792,23.16512
2016,8,29,18,10,臺南市,中西區,,,南華街,,,,,,青年路,,,,,,,,,120.18946,22.99128
2016,8,29,10,24,臺南市,中西區,,,武英街,,,,,,南華街,,,,,,,,,120.19122,22.98936
2016,8,29,13,45,臺南市,北區,,,武聖路,,,,38,,,,,,,,,,,120.19235,23.00545
2016,8,29,7,35,臺南市,中西區,,,西門路,,,,,,府緯街,,,,,,,,,120.19549,22.98383
2016,8,29,17,10,臺南市,佳里區,三協里,,,,,,,,,,,南51線公路電信菜寮高幹15支7號旁三岔路口,,,,,,120.19621,23.17493
2016,8,29,5,59,臺南市,安南區,,,長溪路,二,,,,,台江大道,,,,,,,,,120.2007,23.05958
2016,8,29,20,15,臺南市,中西區,,,民生路,,,,,,忠義路,,,,,,,,,120.20313,22.99326
2016,8,29,8,25,臺南市,北區,,,西門路,,,,,,民德路,,,,,,,,,120.2043,23.00387
2016,8,29,17,20,臺南市,中西區,,,健康路,一,170,1,,,慶中街,,,,,,,,,120.20551,22.98162
2016,8,29,19,0,臺南市,北區,,,小北路,,,,,,西門路,,,,,,,,,120.20627,23.00635
2016,8,29,17,0,臺南市,中西區,,,民權路,一,220,,,,,,,旁,,,,,,120.20753,22.99238
2016,8,29,8,43,臺南市,中西區,,,府連路,,,,,,大同路,,,,,,,,,120.21105,22.98464
2016,8,29,11,55,臺南市,北區,,,長榮路,四,378,,,,長榮路,五,,,,,,,,120.215,23.01311
2016,8,29,11,20,臺南市,東區,,,榮譽街,,,,,,中華東路,三,,380巷口,,,,,,120.21919,22.97567
2016,8,29,15,55,臺南市,東區,,,小東路,,,,,,林森路,二,,,,,,,,120.22452,23.00048
2016,8,29,14,50,臺南市,東區,,,崇德路,,,,,,,,,市立醫院,,,,,,120.22752,22.96895
2016,8,29,13,40,臺南市,西港區,慶安里,,,,,,,,,,,南40線公路5.8公里處一般車道,,,,,,120.23137,23.12768
2016,8,29,11,40,臺南市,永康區,,,勝學路,,,,81,,,,,,,,,,,120.23176,23.00431
2016,8,29,18,27,臺南市,永康區,,,東橋一路,,,,126,,,,,,,,,,,120.23276,23.01979
2016,8,29,16,30,臺南市,永康區,中華里,,小東路,,,,483,,,,,,,,,,,120.23584,22.99852
2016,8,29,19,55,臺南市,永康區,東橋里,,中山南路,,,,,,東橋一路,,,,,,,,,120.23616,23.01572
2016,8,29,6,47,臺南市,東區,,,裕農一街,,,,,,裕和路,,,,,,,,,120.23833,22.98758
2016,8,29,13,46,臺南市,永康區,中興里,,忠孝路,,239,,,,,,,,,,,,,120.23986,23.00509
2016,8,29,18,20,臺南市,永康區,,,復興路,,71,,3,,,,,,,,,,,120.24777,22.9971
2016,8,29,11,29,臺南市,新市區,永就里,,,,,,1986-05-01T00:00:00,,,,,,,,,,,120.29259,23.06395
2016,8,29,19,45,臺南市,善化區,東關里,,中正路,,,,,,,,,555號,,,,,,120.29373,23.13355
2016,8,29,18,49,臺南市,歸仁區,,,成功路,一,,,,,仁愛南街,,,,,,,,,120.30062,22.95959
2016,8,29,19,0,臺南市,新營區,民權里,,三民路,,,,91,,,,,,,,,,,120.31295,23.30695
2016,8,29,20,28,臺南市,新營區,民權里,,三民路,,,,,,信義街,,,,,,,,,120.31471,23.30708
2016,8,29,17,52,臺南市,東山區,東中里,,中興路,,,,59,,,,,,,,,,,120.40335,23.32341
2016,8,29,11,40,臺南市,安南區,,,長溪路,三,418,,13,,,,,,,,,,,120.51242,23.02845
2016,8,30,3,53,臺南市,仁德區,保安里,,中正路,一,116,,,,,,,,,,,,,120.23337,22.91903
2016,8,30,10,36,臺南市,白河區,外角里,11,三民路,,,,165之1,,,,,,,,,,,120.42258,23.35138
2016,8,30,14,5,臺南市,七股區,,,,,,,,,,,,南32線與南29線口,,,,,,120.15057,23.1615
2016,8,30,9,57,臺南市,佳里區,,,,,,,,,,,,頂部30之5號前,,,,,,120.1524,23.17345
2016,8,30,12,40,臺南市,東區,,,林森路,,,,,,,,,大同地下道 往東 機慢車專用道,,,,,,120.1532,22.84952
2016,8,30,10,19,臺南市,安平區,,,健康三街,,,,193,,,,,,,,,,,120.16849,22.98892
2016,8,30,16,30,臺南市,佳里區,東寧里,,,,,,,,,,,延平路與中山路292巷路口附近,,,,,,120.17831,23.16126
2016,8,30,11,30,臺南市,佳里區,忠仁里,,,,,,,,,,,延平路與自由街路口,,,,,,120.17914,23.15607
2016,8,30,12,20,臺南市,安平區,,,中華西路,二,,,491,,,,,,,,,,,120.18624,22.99576
2016,8,30,7,42,臺南市,安平區,,,中華西路,,,,,,安平路,,南,,,,,,,120.18653,22.99767
2016,8,30,6,56,臺南市,佳里區,,,,,,,,,,,,佳里興442號前,,,,,,120.18825,23.19019
2016,8,30,9,26,臺南市,南區,,,新興路,,,,,,金華路,,,口,,,,,,120.18993,22.97459
2016,8,30,14,30,臺南市,中西區,,,海安路,二,59,,,,海安路,二,,對面,,,,,,120.19636,22.99435
