年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道,段,側,附近,道路,公里,公尺處,向,車道,平交道,公里,公尺處,附近,死,受傷,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,GPS座標X,GPS座標
10506,,CQ91,10506CQ002496,2016,6,27,11,50,臺南市,北區,,,東豐路,,,,,,林森路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,9,C000,CQ00,1,2,120.22454,23.00228
10506,,CN91,10506CN001243,2016,6,16,0,18,臺南市,中西區,,,西和路,,,,,,和美街,,,,,,,,,,,,,0,2,0,8,3,5,40,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.19172,23.00229
10506,,CQ91,10506CQ002398,2016,6,26,9,15,臺南市,北區,,,西門路,三,,,,,公園南路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,1,15,23,C000,CQ00,1,2,120.20337,23.00239
10506,,CQ91,10506CQ001402,2016,6,17,13,45,臺南市,北區,,,東豐路,,305,,,,,,,對面,,,,,,,,,,0,1,0,8,1,8,50,3,1,1,5,4,5,7,3,1,10,5,5,2,16,6,C000,CQ00,1,2,120.2236,23.00239
10506,,CN91,10506CN002100,2016,6,5,16,28,臺南市,中西區,,,西和路,,,,,,和美街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,C000,CN00,1,2,120.19175,23.0024
10506,,CK91,10506CK001744,2016,6,1,16,15,臺南市,永康區,,,廣盛街,,,,,,西勢路,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CK00,1,2,120.39013,23.0024
10506,,CQ91,10506CQ003311,2016,6,18,13,25,臺南市,北區,,,公園路,,,,,,,,,兵配場旁,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,26,C000,CQ00,1,2,120.20958,23.00247
10506,,CQ91,10506CQ003434,2016,6,20,9,0,臺南市,北區,,,臨安路,二,50,,,,金華路,五,,,,,,,,,,,,0,2,0,8,1,5,64,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CQ00,1,2,120.19651,23.00252
10506,,CK91,10506CK000842,2016,6,6,16,45,臺南市,永康區,,,中華路,,,,319,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,1,4,4,1,17,43,C000,CK00,1,2,120.92145,23.00255
10506,10506C00020086,CK91,10506CK000366,2016,6,4,12,45,臺南市,永康區,勝利里,,中華路,,92,,,,中華路,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CK00,1,2,120.23507,23.0027
10506,,CK91,10506CK003449,2016,6,14,12,30,臺南市,永康區,南灣里,,大灣路,,,,437,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,3,7,4,4,5,4,5,1,16,19,C000,CK00,1,2,120.26533,23.00271
10506,,CK91,10506CK003067,2016,6,30,13,3,臺南市,永康區,,,大灣路,,942,112,,,大灣路,,,942巷,,,,,,,,,,0,2,0,8,1,5,40,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CK00,1,2,120.25585,23.00284
10506,,CN91,10506CN002752,2016,6,17,9,0,臺南市,中西區,,,頂美一街,,82,,,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,2,1,5,4,5,6,4,4,10,5,5,2,10,23,C000,CN00,1,2,120.18132,23.00284
10506,10506C00020824,CK91,10506CK000710,2016,6,10,10,19,臺南市,永康區,,,,,,,,,,,,大灣東路與民族路,,,,,,,,,,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,C000,CK00,1,2,120.2718,23.00284
10506,,CQ91,10506CQ002621,2016,6,28,11,55,臺南市,北區,,,東豐路,,227,,,,,,,對面,,,,,,,,,,0,2,0,8,1,5,50,5,2,1,5,4,5,7,1,1,10,5,5,2,16,7,C000,CQ00,1,2,120.22065,23.00287
10506,,CP91,10506CP001337,2016,6,16,2,30,臺南市,安平區,,,安北路,,152,,,,,,,口,,,,,,,,,,0,1,0,8,3,5,50,3,2,1,5,4,5,7,4,4,9,3,4,2,16,10,C000,CP00,1,2,120.16141,23.0029
10506,,CN91,10506CN000624,2016,6,6,21,22,臺南市,中西區,,,成功路,,,,559,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,5,5,5,2,13,16,C000,CN00,1,2,120.1926,23.00294
10506,10506C00020391,CK91,10506CK001094,2016,6,12,12,20,臺南市,永康區,,,大民街,,58,,,,大民街,,,,,,,,,,,,,0,2,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,C000,CK00,1,2,120.16014,23.00296
10506,,CK91,10506CK003081,2016,6,28,17,5,臺南市,永康區,成功里,,中華路,,154,,7,,,,,,,,,,,,,,,0,1,0,8,1,5,40,14,9,1,5,4,5,7,4,4,10,5,5,2,10,5,C000,CK00,1,2,120.23555,23.00305
10506,,CN91,10506CN000665,2016,6,8,11,10,臺南市,中西區,,,頂美三街,,,,,,西湖街,,南,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,18,23,C000,CN00,1,2,120.18613,23.00306
10506,10506C00020091,CK91,10506CK000319,2016,6,5,14,50,臺南市,永康區,成功里,,中華路,,,,142之1,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,13,23,C000,CK00,1,2,120.23526,23.0031
10506,,CK91,10506CK003191,2016,6,8,21,12,臺南市,永康區,,,民族路,,96,,,,民族路,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,C000,CK00,1,2,120.2715,23.00321
10506,,CN91,10506CN000706,2016,6,10,9,0,臺南市,中西區,,,西湖街,,,,,,頂美三街,,,,,,,,,,,,,0,1,0,6,1,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.18611,23.0034
10506,,CQ91,10506CQ001272,2016,6,16,7,45,臺南市,北區,,,公園南路,,,,378,,,,,,,,,,,,,,,0,1,0,6,1,5,50,3,2,1,4,4,5,7,4,4,1,4,4,1,18,42,C000,CQ00,1,2,120.20146,23.00345
10506,,CN91,10506CN000611,2016,6,6,21,24,臺南市,中西區,,,西和路,,,,,,文賢路,,,,,,,,,,,,,0,1,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,17,19,C000,CN00,1,2,120.19368,23.00351
10506,,CK91,10506CK000860,2016,6,10,13,10,臺南市,永康區,勝利里,,中華路,,,,,,,,,中華路155巷口,,,,,,,,,,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,18,25,C000,CK00,1,2,120.23519,23.00359
10506,,CQ91,10506CQ003592,2016,6,7,14,29,臺南市,北區,,,東豐路,,,,,,前鋒路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,6,C000,CQ00,1,2,120.21496,23.0037
10506,,CK91,10506CK002964,2016,6,3,18,20,臺南市,永康區,中興里,,忠孝路,,207,,,,,,,與中華一路39巷口,,,,,,,,,,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.23781,23.00374
10506,,CN91,10506CN001774,2016,6,21,7,41,臺南市,中西區,,,西湖街,,,,,,湖美街,,,,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.1799,23.00376
10506,,CK91,10506CK000194,2016,6,4,5,37,臺南市,永康區,,,,,,,,,,,,忠孝路與忠孝路76巷,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,18,23,C000,CK00,1,2,120.23993,23.00382
10506,,CQ91,10506CQ002223,2016,6,24,17,0,臺南市,北區,,,西門路,,,,,,民德路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,C000,CQ00,1,2,120.20435,23.00388
10506,10506C00020417,CQ91,10506CQ000039,2016,6,2,0,17,臺南市,北區,,,公園南路,,,,,,海安路,,,公園南路南側114號汽車停車格旁,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,3,4,4,2,16,19,C000,CQ00,1,2,120.2002,23.00389
10506,,CK91,10506CK001251,2016,6,14,12,50,臺南市,永康區,成功里,,,,,,,,,,,中華一路23巷與忠孝路207巷口,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,18,14,C000,CK00,1,2,120.2384,23.00391
10506,,CK91,10506CK000570,2016,6,8,8,20,臺南市,永康區,,,,,,,,,,,,勝利街120號,,,,,,,,,,0,1,0,8,1,5,40,14,9,1,4,4,5,7,4,4,10,5,5,2,1,17,C000,CK00,1,2,120.23286,23.00394
10506,,CQ91,10506CQ000416,2016,6,6,10,30,臺南市,北區,,,北門路,,,,,,公園北路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CQ00,1,2,120.21349,23.00396
10506,,CN91,10506CN000857,2016,6,10,17,30,臺南市,中西區,,,文賢路,,,,211,,,,,,,,,,,,,,,0,1,0,7,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,40,C000,CN00,1,2,120.19119,23.00398
10506,,CQ91,10506CQ000513,2016,6,7,22,25,臺南市,北區,,,開南街,,275,,,,,,,,,,,,,,,,,0,1,0,6,3,5,40,14,9,1,4,4,5,7,4,4,10,5,5,2,18,43,C000,CQ00,1,2,120.22845,23.004
10506,,CK91,10506CK002999,2016,6,24,17,8,臺南市,永康區,勝利里,,中華一路,,223,,,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,4,C000,CK00,1,2,120.23349,23.004
10506,10506C00020643,CQ91,10506CQ002083,2016,6,23,20,19,臺南市,北區,,,北門路,二,,,,,公園北路,,,,,,,,,,,,,0,1,0,8,3,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,25,C000,CQ00,1,2,120.2135,23.00402
10506,,CQ91,10506CQ003431,2016,6,3,7,55,臺南市,北區,,,前鋒路,,,,,,東豐路,,,,,,,,,,,,,0,3,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,C000,CQ00,1,2,120.21506,23.00406
10506,,CK91,10506CK002014,2016,6,17,10,33,臺南市,永康區,安康里,,中山南路,,,,,,中華西街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,9,1,5,4,5,7,1,1,5,4,5,1,17,42,C000,CK00,1,2,120.23441,23.00413
10506,,CQ91,10506CQ002046,2016,6,18,14,25,臺南市,北區,,,文賢路,,218,28,,,,,,,,,,,,,,,,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.1946,23.00416
10506,,CK91,10506CK002010,2016,6,20,20,50,臺南市,永康區,中興里,,中華路,,,,,,中華一路,,北,,,,,,,,,,,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,18,42,C000,CK00,1,2,120.23314,23.00425
10506,10506C00020090,CK91,10506CK000297,2016,6,5,8,35,臺南市,永康區,,,文賢街,,,,167,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,23,C000,CK00,1,2,120.27202,23.00429
10506,,CN91,10506CN000862,2016,6,6,20,15,臺南市,中西區,,,和緯路,,,,,,湖美街,,,,,,,,,,,,,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,C000,CN00,1,2,120.17947,23.00438
10506,,CN91,10506CN000699,2016,6,4,17,30,臺南市,中西區,,,,,,,,,,,,武聖路69巷與武聖路69巷40弄口,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CN00,1,2,120.192,23.00441
10506,,CK91,10506CK000874,2016,6,11,20,30,臺南市,永康區,勝利里,,中華一路,,283,,,,中華一路,,,,,,,,,,,,,0,1,0,6,3,5,40,4,1,1,4,4,5,7,4,4,9,5,5,2,15,6,C000,CK00,1,2,120.2319,23.00448
10506,,CQ91,10506CQ002042,2016,6,17,14,18,臺南市,北區,,,公園路,,,,,,公園北路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,11,6,C000,CQ00,1,2,120.21075,23.00448
10506,,CK91,10506CK001612,2016,6,19,13,45,臺南市,永康區,中華里,,中華一路,,39,,,,,,,,,,,,,,,,,0,2,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CK00,1,2,120.23751,23.00449
10506,,CN91,10506CN001024,2016,6,5,8,22,臺南市,中西區,,,光賢街,,,,63,,,,,附近,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,12,3,C000,CN00,1,2,120.18922,23.0045
10506,,CK91,10506CK003122,2016,6,28,9,25,臺南市,永康區,東灣里,,民族路,,,,239,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,16,19,C000,CK00,1,2,120.27,23.00458
10506,10506C00020153,CQ91,10506CQ000124,2016,6,3,7,43,臺南市,北區,,,文賢路,,,,266,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,12,7,C000,CQ00,1,2,120.19377,23.00482
10506,,CK91,10506CK003567,2016,6,20,17,20,臺南市,永康區,中興里,,,,,,,,,,,中山東路與中山東路472巷口,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,C000,CK00,1,2,120.23864,23.00494
10506,10506C00020817,CK91,10506CK000048,2016,6,2,8,3,臺南市,永康區,,,,,,,,,,,,忠孝路239巷與忠孝路239巷9弄,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,17,23,C000,CK00,1,2,120.23944,23.00496
10506,,CQ91,10506CQ003202,2016,6,30,6,52,臺南市,北區,,,長榮路,五,58,,,,,,,開元路212巷口,,,,,,,,,,0,2,0,8,2,5,40,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,C000,CQ00,1,2,120.22418,23.00499
10506,,CQ91,10506CQ002514,2016,6,27,14,30,臺南市,北區,,,前鋒路,,,,293,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,5,1,17,4,C000,CQ00,1,2,120.21561,23.00516
10506,,CQ91,10506CQ001176,2016,6,10,19,35,臺南市,北區,,,和緯路,,,,,,,,,西賢街口,,,,,,,,,,0,2,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,C000,CQ00,1,2,120.17886,23.00516
10506,,CK91,10506CK001495,2016,6,18,11,15,臺南市,永康區,,,大仁街,,188,,1,,,,,,,,,,,,,,,0,2,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CK00,1,2,120.26139,23.00524
10506,,CK91,10506CK000785,2016,6,3,22,0,臺南市,永康區,中興里,,,,,,,,,,,中華路與中華路214巷口,,,,,,,,,,0,2,0,8,3,5,50,4,2,1,5,4,5,7,1,1,1,4,4,1,13,16,C000,CK00,1,2,120.23562,23.00527
10506,,CN91,10506CN001245,2016,6,15,22,18,臺南市,中西區,,,武聖路,,,,13,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,11,1,5,4,5,7,4,4,5,4,4,1,13,23,C000,CN00,1,2,120.19323,23.00529
10506,,CQ91,10506CQ001077,2016,6,14,13,55,臺南市,北區,,,西門路,四,,,,,公園北路,,,,,,,,,,,,,0,2,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,15,6,C000,CQ00,1,2,120.20573,23.00555
10506,,CN91,10506CN000690,2016,6,8,18,0,臺南市,中西區,,,和緯路,五,59,,,,,,,中華西路二段851巷口,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CN00,1,2,120.18512,23.00559
10506,,CK91,10506CK001313,2016,6,15,11,50,臺南市,永康區,,,國光五街,,63,,,,國光五街,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,16,6,C000,CK00,1,2,120.25868,23.0059
10506,,CQ91,10506CQ000698,2016,6,10,6,50,臺南市,北區,,,西門路,,,,,,小北路,,,,,,,,,,,,,0,1,0,6,1,5,50,14,7,1,4,4,5,7,1,1,10,4,4,1,13,23,C000,CQ00,1,2,120.20592,23.006
10506,,CN91,10506CN000980,2016,6,13,7,28,臺南市,中西區,,,武聖路,,151,,,,武聖路,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,23,C000,CN00,1,2,120.19072,23.00613
10506,,CQ91,10506CQ002605,2016,6,28,11,45,臺南市,北區,,,西門路,四,,,,,小北路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,12,6,C000,CQ00,1,2,120.20616,23.00625
10506,,CK91,10506CK002688,2016,6,2,11,40,臺南市,永康區,大灣里,,民族路,,,,,,,,,與中灣五街口,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,3,1,5,5,5,1,16,26,C000,CK00,1,2,120.2686,23.00634
10506,,CK91,10506CK001624,2016,6,5,17,35,臺南市,永康區,,,中華路,,,,,,勝華街,,,,,,,,,,,,,0,1,0,6,1,5,50,3,1,1,4,4,5,7,1,1,10,5,5,2,18,23,C000,CK00,1,2,120.23512,23.00645
10506,,CQ91,10506CQ001374,2016,6,17,8,35,臺南市,北區,,,文賢路,,313,,,,,,,,,,,,,,,,,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,4,1,12,40,C000,CQ00,1,2,120.19344,23.00654
10506,10506C00020170,CN91,10506CN001886,2016,6,16,16,25,臺南市,中西區,,,武聖路,,197,10,,,武聖路,,,239巷,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CN00,1,2,120.18792,23.00668
10506,,CQ91,10506CQ003482,2016,6,14,20,35,臺南市,北區,,,西門路,四,,,15,,,,,,,,,,,,,,,0,1,0,8,3,5,50,3,2,1,5,4,5,7,4,4,9,4,4,2,12,23,C000,CQ00,1,2,120.20615,23.00671
10506,10506C00020161,CQ91,10506CQ000322,2016,6,5,15,40,臺南市,北區,,,中華北路,一,,,,,和緯路,五,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,9,C000,CQ00,1,2,120.18607,23.00684
10506,10506C00020384,CK91,10506CK000645,2016,6,9,16,30,臺南市,永康區,大灣里,,大灣路,,288,,,,大灣路,,,,,,,,,,,,,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,17,6,C000,CK00,1,2,120.2677,23.00708
10506,,CQ91,10506CQ000228,2016,6,4,13,10,臺南市,北區,,,開元路,,,,170,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,4,1,12,23,C000,CQ00,1,2,120.21995,23.0071
10506,,CK91,10506CK000100,2016,6,3,4,50,臺南市,永康區,大灣里,,大灣路,,,,231,,,,,,,,,,,,,,,0,2,0,8,2,5,50,14,9,1,4,4,5,7,4,4,5,4,5,1,13,16,C000,CK00,1,2,120.26776,23.00712
10506,10506C00020159,CQ91,10506CQ000292,2016,6,4,16,20,臺南市,北區,,,公園路,,,,591,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,22,1,5,4,5,7,4,4,9,4,5,1,17,4,C000,CQ00,1,2,120.20997,23.00715
10506,,CQ91,10506CQ001378,2016,6,17,10,54,臺南市,北區,,,公園路,,,,589,,,,,,,,,,,,,,,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.20997,23.00715
10506,,CQ91,10506CQ000302,2016,6,5,10,20,臺南市,北區,,,公園路,,,,591,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,1,1,5,4,4,1,12,23,C000,CQ00,1,2,120.20997,23.00715
10506,,CK91,10506CK001392,2016,6,17,15,30,臺南市,永康區,,,中華路,,,,219,,,,,,,,,,,,,,,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,C000,CK00,1,2,120.23429,23.00717
10506,,CQ91,10506CQ002151,2016,6,24,10,15,臺南市,北區,,,育德二路,,31,,,,,,,口,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.20187,23.00717
10506,,CK91,10506CK000889,2016,6,11,16,24,臺南市,永康區,,,中興街,,69,8,,,中興街,,,69巷,,,,,,,,,,0,1,0,6,1,5,40,4,1,1,4,4,5,7,4,4,10,5,5,2,18,23,C000,CK00,1,2,120.23924,23.00728
10506,10506C00020822,CQ91,10506CQ000393,2016,6,7,13,46,臺南市,北區,,,開南街,,,,97,,,,,,,,,,,,,,,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,13,23,C000,CQ00,1,2,120.22317,23.00741
10506,,CKW1,10506CK002751,2016,6,15,12,15,臺南市,永康區,,,中華路,,286,,52,,,,,,,,,,,,,,,0,1,0,8,1,5,50,16,9,1,5,4,3,7,4,4,10,5,5,2,11,17,C000,CK00,1,2,120.23608,23.00751
10506,,CQ91,10506CQ002356,2016,6,25,14,50,臺南市,北區,,,民德路,,58,,,,,,,與民德路58巷29弄口,,,,,,,,,,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,C000,CQ00,1,2,120.20293,23.00765
10506,,CQ91,10506CQ003261,2016,6,30,15,57,臺南市,北區,,,海安路,三,,,,,育德二路,,,51巷口,,,,,,,,,,0,2,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,18,23,C000,CQ00,1,2,120.2,23.0077
10506,,CK91,10506CK000091,2016,6,2,22,0,臺南市,永康區,,,中華二路,,,,302,,,,,,,,,,,,,,,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,13,16,C000,CK00,1,2,120.23097,23.00779
10506,,CQ91,10506CQ002301,2016,6,25,6,48,臺南市,北區,,,公園路,,,,,,小北路,,,,,,,,,,,,,0,1,0,8,1,5,50,5,9,1,5,4,5,7,1,1,5,4,5,1,18,17,C000,CQ00,1,2,120.20977,23.00784
10506,,CK91,10506CK001297,2016,6,16,12,40,臺南市,永康區,中興里,,中華路,,,,308,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,13,23,C000,CK00,1,2,120.23462,23.00789
10506,10506C00020158,CQ91,10506CQ000318,2016,6,4,11,50,臺南市,北區,,,武聖路,,,,246,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,4,4,1,13,23,C000,CQ00,1,2,120.18758,23.00802
10506,,CQ91,10506CQ003618,2016,6,13,12,41,臺南市,北區,,,南園街,,75,,,,南園街,,,,,,,,,,,,,0,1,0,6,1,5,40,3,2,1,4,4,5,7,4,4,10,5,5,2,16,6,C000,CQ00,1,2,120.225,23.00823
10506,,CQ91,10506CQ000896,2016,6,11,8,45,臺南市,北區,,,開元路,,,,,,開南街,,,,,,,,,,,,,0,1,0,6,2,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,C000,CQ00,1,2,120.22189,23.00829
10506,,CQ91,10506CQ003308,2016,6,14,18,10,臺南市,北區,,,海安路,三,,,312,,,,,,,,,,,,,,,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,4,1,16,7,C000,CQ00,1,2,120.1999,23.00839
